NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
1056,92451,20,1086,,,3
1057,92452,14,1087,,,3
1058,92453,12,1088,,,2
1059,92454,11,1089,,,2
1060,92455,17,1090,,,1
1061,92456,6,1091,,,1
1062,92457,15,1092,,,4
1063,92458,15,1093,,,2
1064,92459,15,1094,,,1
1065,92460,8,1095,16,,2
1066,92461,14,1096,,,4
1067,92462,15,1097,,,3
1068,92463,18,1098,,,3
1069,92464,17,1099,15,,2
1070,92465,12,1100,15,,4
1071,92466,20,1101,,,2
1072,92467,4,1102,14,,4
1073,92468,20,1103,,,4
1074,92469,11,1104,,,2
1075,92470,11,1105,,,1
1076,92471,15,1106,,,3
1077,92472,17,1107,,,4
1078,92473,22,1108,,,4
1079,92474,18,1109,,,3
1080,92475,14,1110,,,1
1081,92476,6,1111,,,4
1082,92477,22,1112,,,1
1083,92478,14,1113,,,4
1084,92479,12,1114,,,2
1085,92480,4,1115,,,3
1086,92481,22,1116,,,4
1087,92482,6,1117,,,3
1088,92483,13,1118,,,1
1089,92484,14,1119,,,4
1090,92485,6,1120,,,3
1091,92486,20,1121,,,1
1092,92487,12,1122,,,4
1093,92488,4,1123,16,,2
1094,92489,5,1124,,,4
1095,92490,20,1125,,,4
1096,92491,8,1126,14,,3
1097,92492,17,1127,,,3
1098,92493,17,1128,,,2
1099,92494,14,1129,,,2
1100,92495,8,1130,,,1
1101,92496,4,1131,,,2
1102,92497,5,1132,,,3
1103,92498,14,1133,,,4
1104,92499,14,1134,,,4
1105,92500,11,1135,,,2
1106,92501,8,1136,,,1
1107,92502,14,1137,,,4
1108,92503,6,1138,,,3
1109,92504,20,1139,,,2
1110,92505,22,1140,,,1
1111,92506,8,1141,,,3
1112,92507,4,1142,,,2
1113,92508,13,1143,,,3
1114,92509,11,1144,14,,4
1115,92510,17,1145,,,2
1116,92511,5,1146,,,4
1117,92512,8,1147,16,,4
1118,92513,13,1148,,,2
1119,92514,15,1149,,,3
1120,92515,15,1150,,,4
1121,92516,12,1151,,,4
1122,92517,11,1152,,,3
1123,92518,18,1153,,,1
1124,92519,13,1154,,,1
1125,92520,20,1155,,,3
1126,92521,5,1156,,,4
1127,92522,4,1157,,,1
1128,92523,22,1158,,,3
1129,92524,12,1159,,,3
1130,92525,18,1160,,,2
1131,92526,20,1161,,,1
1132,92527,8,1162,,,2
1133,92528,5,1163,,,2
1134,92529,11,1164,15,,1
1135,92530,11,1165,,,1
1136,92531,8,1166,,,3
1137,92532,5,1167,,,1
1138,92533,8,1168,,,1
1139,92534,8,1169,,,3
1140,92535,12,1170,,,1
1141,92536,5,1171,,,2
1142,92537,8,1172,15,,3
1143,92538,20,1173,,,1
1144,92539,11,1174,,,2
1145,92540,18,1175,,,1
1146,92541,4,1176,,,2
1147,92542,13,1177,,,1
1148,92543,13,1178,,,3
1149,92544,8,1179,,,1
1150,92545,4,1180,,,2
1151,92546,8,1181,,,4
1152,92547,13,1182,,,1
1153,92548,15,1183,,,2
1154,92549,13,1184,15,,3
1155,92550,8,1185,,,2
1156,92551,17,1186,,,4
1157,92552,18,1187,,,2
1158,92553,4,1188,,,1
1159,92554,12,1189,,,3
1160,92555,8,1190,,,4
1161,92556,5,1191,,,4
1162,92557,18,1192,,,4
1163,92558,17,1193,15,,1
1164,92559,8,1194,15,,1
1165,92560,20,1195,16,,2
1166,92561,20,1196,,,4
1167,92562,15,1197,,,4
1168,92563,17,1198,,,3
1169,92564,13,1199,,,1
1170,92565,20,1200,,,2
1171,92566,20,1201,,,1
1172,92567,8,1202,,,3
1173,92568,13,1203,,,1
1174,92569,8,1204,,,4
1175,92570,15,1205,,,2
1176,92571,15,1206,,,2
1177,92572,13,1207,,,2
1178,92573,6,1208,,,1
1179,92574,14,1209,,,4
1180,92575,22,1210,16,,2
1181,92576,8,1211,,,1
1182,92577,6,1212,,,3
1183,92578,12,1213,,,1
1184,92579,14,1214,,,1
1185,92580,12,1215,,,2
1186,92581,6,1216,,,3
1187,92582,11,1217,,,1
1188,92583,15,1218,,,4
1189,92584,22,1219,,,1
1190,92585,18,1220,,,4
1191,92586,11,1221,,,1
1192,92587,15,1222,,,3
1193,92588,8,1223,,,3
1194,92589,4,1224,,,2
1195,92590,11,1225,,,4
1196,92591,14,1226,,,4
1197,92592,12,1227,,,1
1198,92593,6,1228,,,1
1199,92594,12,1229,,,1
1200,92595,14,1230,,,4
1201,92596,18,1231,,,1
1202,92597,22,1232,15,,2
1203,92598,12,1233,,,2
1204,92599,15,1234,,,2
1205,92600,4,1235,,,4
1206,92601,6,1236,15,,1
1207,92602,14,1237,,,2
1208,92603,14,1238,,,1
1209,92604,13,1239,,,3
1210,92605,17,1240,,,3
1211,92606,11,1241,,,3
1212,92607,11,1242,,,3
1213,92608,20,1243,16,,2
1214,92609,14,1244,,,3
1215,92610,14,1245,,,1
1216,92611,17,1246,,,4
1217,92612,18,1247,,,2
1218,92613,11,1248,,,3
1219,92614,4,1249,,,4
1220,92615,20,1250,,,1
1221,92616,5,1251,,,3
1222,92617,18,1252,,,1
1223,92618,22,1253,,,4
1224,92619,17,1254,,,3
1225,92620,8,1255,,,3
1226,92621,17,1256,,,3
1227,92622,6,1257,,,2
1228,92623,22,1258,,,3
1229,92624,20,1259,,,1
1230,92625,8,1260,,,4
1231,92626,13,1261,,,1
1232,92627,17,1262,,,2
1233,92628,6,1263,,,3
1234,92629,22,1264,,,1
1235,92630,22,1265,,,4
1236,92631,14,1266,,,1
1237,92632,13,1267,,,4
1238,92633,6,1268,,,3
1239,92634,6,1269,16,,4
1240,92635,6,1270,,,4
1241,92636,4,1271,,,1
1242,92637,20,1272,,,3
1243,92638,6,1273,,,2
1244,92639,6,1274,15,,4
1245,92640,14,1275,,,2
1246,92641,14,1276,,,1
1247,92642,8,1277,,,1
1248,92643,22,1278,14,,3
1249,92644,20,1279,,,1
1250,92645,20,1280,,,2
1251,92646,20,1281,,,4
1252,92647,13,1282,,,4
1253,92648,12,1283,,,2
1254,92649,12,1284,,,3
1255,92650,15,1285,,,4
1256,92651,15,1286,,,4
1257,92652,18,1287,,,3
1258,92653,12,1288,,,1
1259,92654,11,1289,,,1
1260,92655,12,1290,,,1
1261,92656,6,1291,,,2
1262,92657,12,1292,,,3
1263,92658,14,1293,,,3
1264,92659,20,1294,,,3
1265,92660,18,1295,15,,4
1266,92661,8,1296,,,1
1267,92662,12,1297,16,,3
1268,92663,22,1298,,,3
1269,92664,17,1299,,,3
1270,92665,15,1300,,,1
1271,92666,18,1301,,,4
1272,92667,12,1302,,,1
1273,92668,6,1303,,,1
1274,92669,13,1304,,,4
1275,92670,20,1305,14,,4
1276,92671,5,1306,,,1
1277,92672,20,1307,,,1
1278,92673,12,1308,,,3
1279,92674,12,1309,,,2
1280,92675,8,1310,,,4
1281,92676,4,1311,,,3
1282,92677,11,1312,,,4
1283,92678,6,1313,,,3
1284,92679,4,1314,,,2
1285,92680,11,1315,,,3
1286,92681,11,1316,16,,4
1287,92682,5,1317,,,2
1288,92683,13,1318,,,4
1289,92684,22,1319,,,2
1290,92685,17,1320,,,3
1291,92686,11,1321,15,,3
1292,92687,18,1322,,,2
1293,92688,22,1323,,,2
1294,92689,5,1324,,,1
1295,92690,14,1325,,,4
1296,92691,18,1326,,,3
1297,92692,5,1327,,,1
1298,92693,11,1328,,,3
1299,92694,17,1329,,,1
1300,92695,13,1330,,,4
1301,92696,5,1331,,,1
1302,92697,13,1332,,,3
1303,92698,14,1333,,,1
1304,92699,15,1334,,,2
1305,92700,4,1335,,,3
1306,92701,22,1336,,,4
1307,92702,6,1337,,,1
1308,92703,6,1338,,,2
1309,92704,18,1339,,,4
1310,92705,11,1340,,,1
1311,92706,20,1341,,,2
1312,92707,20,1342,,,3
1313,92708,18,1343,,,4
1314,92709,12,1344,,,3
1315,92710,14,1345,,,4
1316,92711,22,1346,,,1
1317,92712,18,1347,,,3
1318,92713,18,1348,,,1
1319,92714,13,1349,14,,2
1320,92715,8,1350,,,2
1321,92716,6,1351,,,4
1322,92717,22,1352,,,3
1323,92718,6,1353,,,2
1324,92719,5,1354,,,3
1325,92720,5,1355,,,4
1326,92721,14,1356,,,1
1327,92722,14,1357,,,2
1328,92723,18,1358,,,1
1329,92724,22,1359,,,3
1330,92725,13,1360,,,4
1331,92726,18,1361,,,2
1332,92727,15,1362,,,2
1333,92728,5,1363,,,1
1334,92729,12,1364,,,3
1335,92730,8,1365,,,4
1336,92731,15,1366,,,1
1337,92732,6,1367,,,2
1338,92733,12,1368,,,1
1339,92734,15,1369,,,1
1340,92735,17,1370,,,1
1341,92736,18,1371,,,2
1342,92737,4,1372,,,1
1343,92738,5,1373,,,2
1344,92739,11,1374,,,2
1345,92740,14,1375,,,4
1346,92741,12,1376,,,2
1347,92742,13,1377,,,3
1348,92743,22,1378,16,,1
1349,92744,13,1379,,,3
1350,92745,8,1380,,,3
1351,92746,17,1381,,,1
1352,92747,11,1382,,,2
1353,92748,4,1383,,,2
1354,92749,20,1384,,,3
1355,92750,20,1385,,,4
1356,92751,13,1386,,,1
1357,92752,17,1387,,,4
1358,92753,6,1388,,,3
1359,92754,17,1389,,,1
1360,92755,22,1390,,,3
1361,92756,11,1391,,,2
1362,92757,15,1392,,,4
1363,92758,22,1393,,,1
1364,92759,14,1394,,,2
1365,92760,6,1395,,,1
1366,92761,15,1396,,,2
1367,92762,14,1397,,,2
1368,92763,5,1398,,,4
1369,92764,22,1399,,,4
1370,92765,13,1400,,,2
1371,92766,22,1401,,,2
1372,92767,8,1402,,,3
1373,92768,8,1403,,,4
1374,92769,12,1404,,,4
1375,92770,18,1405,,,4
1376,92771,13,1406,,,3
1377,92772,13,1407,,,2
1378,92773,6,1408,,,1
1379,92774,18,1409,,,4
1380,92775,20,1410,,,1
1381,92776,6,1411,,,4
1382,92777,22,1412,,,3
1383,92778,11,1413,,,1
1384,92779,13,1414,,,1
1385,92780,15,1415,,,4
1386,92781,8,1416,,,4
1387,92782,14,1417,,,4
1388,92783,22,1418,,,4
1389,92784,13,1419,,,1
1390,92785,14,1420,,,3
1391,92786,13,1421,,,2
1392,92787,6,1422,,,3
1393,92788,12,1423,,,2
1394,92789,5,1424,,,2
1395,92790,20,1425,,,3
1396,92791,12,1426,,,4
1397,92792,12,1427,,,4
1398,92793,8,1428,,,1
1399,92794,5,1429,,,4
1400,92795,22,1430,,,3
1401,92796,22,1431,,,1
1402,92797,20,1432,14,,2
1403,92798,11,1433,,,3
1404,92799,18,1434,,,1
1405,92800,13,1435,,,1
1406,92801,17,1436,,,3
1407,92802,15,1437,,,4
1408,92803,17,1438,,,2
1409,92804,4,1439,,,1
1410,92805,6,1440,,,4
1411,92806,12,1441,,,4
1412,92807,4,1442,,,4
1413,92808,17,1443,,,4
1414,92809,11,1444,,,1
1415,92810,20,1445,,,2
1416,92811,14,1446,,,4
1417,92812,18,1447,,,2
1418,92813,15,1448,,,3
1419,92814,4,1449,,,4
1420,92815,5,1450,,,4
1421,92816,15,1451,,,1
1422,92817,18,1452,,,2
1423,92818,11,1453,,,3
1424,92819,13,1454,,,2
1425,92820,18,1455,,,3
1426,92821,15,1456,,,4
1427,92822,18,1457,,,4
1428,92823,11,1458,,,1
1429,92824,22,1459,,,3
1430,92825,18,1460,14,,3
1431,92826,11,1461,,,4
1432,92827,5,1462,,,1
1433,92828,6,1463,,,3
1434,92829,4,1464,,,3
1435,92830,13,1465,,,1
1436,92831,18,1466,,,4
1437,92832,15,1467,,,1
1438,92833,20,1468,,,3
1439,92834,5,1469,,,2
1440,92835,6,1470,,,2
1441,92836,4,1471,,,2
1442,92837,12,1472,,,3
1443,92838,14,1473,,,1
1444,92839,14,1474,,,3
1445,92840,17,1475,,,4
1446,92841,6,1476,,,1
1447,92842,4,1477,,,3
1448,92843,17,1478,16,,2
1449,92844,18,1479,,,4
1450,92845,17,1480,,,1
1451,92846,22,1481,,,2
1452,92847,4,1482,,,4
1453,92848,6,1483,,,4
1454,92849,13,1484,,,3
1455,92850,12,1485,,,3
1456,92851,6,1486,,,1
1457,92852,18,1487,15,,1
1458,92853,20,1488,,,3
1459,92854,22,1489,,,2
1460,92855,4,1490,,,1
1461,92856,6,1491,,,1
1462,92857,6,1492,,,4
1463,92858,20,1493,,,3
1464,92859,11,1494,,,2
1465,92860,6,1495,,,2
1466,92861,14,1496,,,4
1467,92862,5,1497,,,3
1468,92863,22,1498,,,2
1469,92864,22,1499,,,2
1470,92865,18,1500,,,4
1471,92866,22,1501,,,3
1472,92867,4,1502,,,3
1473,92868,22,1503,,,2
1474,92869,13,1504,,,4
1475,92870,12,1505,,,3
1476,92871,11,1506,,,4
1477,92872,20,1507,,,3
1478,92873,20,1508,,,2
1479,92874,18,1509,,,2
1480,92875,4,1510,16,,3
1481,92876,14,1511,,,2
1482,92877,11,1512,,,4
1483,92878,11,1513,,,3
1484,92879,15,1514,,,2
1485,92880,14,1515,,,2
1486,92881,13,1516,14,,4
1487,92882,14,1517,,,4
1488,92883,13,1518,,,3
1489,92884,17,1519,,,2
1490,92885,5,1520,,,1
1491,92886,18,1521,,,2
1492,92887,6,1522,14,,3
1493,92888,8,1523,,,3
1494,92889,14,1524,,,2
1495,92890,4,1525,14,,4
1496,92891,17,1526,,,1
1497,92892,14,1527,,,3
1498,92893,15,1528,,,4
1499,92894,11,1529,,,3
1500,92895,12,1530,,,1
1501,92896,20,1531,15,,3
1502,92897,20,1532,,,2
1503,92898,18,1533,,,1
1504,92899,22,1534,,,4
1505,92900,17,1535,,,1
1506,92901,22,1536,,,1
1507,92902,20,1537,,,4
1508,92903,20,1538,,,4
1509,92904,11,1539,,,3
1510,92905,11,1540,,,1
1511,92906,17,1541,15,,2
1512,92907,6,1542,,,3
1513,92908,17,1543,,,2
1514,92909,14,1544,,,4
1515,92910,6,1545,,,3
1516,92911,18,1546,15,,1
1517,92912,11,1547,,,3
1518,92913,5,1548,,,3
1519,92914,20,1549,,,3
1520,92915,14,1550,14,,3
1521,92916,17,1551,,,3
1522,92917,4,1552,,,1
1523,92918,22,1553,,,1
1524,92919,15,1554,,,3
1525,92920,6,1555,,,3
1526,92921,13,1556,,,1
1527,92922,8,1557,,,3
1528,92923,18,1558,,,1
1529,92924,14,1559,,,4
1530,92925,4,1560,,,3
1531,92926,15,1561,,,2
1532,92927,13,1562,,,4
1533,92928,5,1563,,,1
1534,92929,13,1564,,,3
1535,92930,12,1565,,,2
1536,92931,8,1566,15,,1
1537,92932,5,1567,,,1
1538,92933,18,1568,,,4
1539,92934,12,1569,,,3
1540,92935,12,1570,,,4
1541,92936,15,1571,,,4
1542,92937,17,1572,,,1
1543,92938,6,1573,,,1
1544,92939,8,1574,,,3
1545,92940,20,1575,,,2
1546,92941,13,1576,,,2
1547,92942,4,1577,,,4
1548,92943,15,1578,,,2
1549,92944,18,1579,,,3
1550,92945,4,1580,14,,2
1551,92946,4,1581,,,1
1552,92947,22,1582,,,4
1553,92948,20,1583,,,1
1554,92949,18,1584,,,4
1555,92950,4,1585,,,1
1556,92951,14,1586,,,1
1557,92952,11,1587,,,3
1558,92953,8,1588,,,1
1559,92954,13,1589,,,1
1560,92955,13,1590,,,3
1561,92956,17,1591,,,1
1562,92957,13,1592,,,4
1563,92958,17,1593,16,,1
1564,92959,11,1594,15,,2
1565,92960,17,1595,,,2
1566,92961,5,1596,,,1
1567,92962,4,1597,,,1
1568,92963,15,1598,16,,3
1569,92964,17,1599,,,4
1570,92965,17,1600,,,4
1571,92966,11,1601,,,3
1572,92967,15,1602,,,1
1573,92968,18,1603,,,4
1574,92969,14,1604,15,,1
1575,92970,13,1605,,,3
1576,92971,14,1606,,,1
1577,92972,6,1607,,,2
1578,92973,20,1608,,,2
1579,92974,13,1609,,,4
1580,92975,5,1610,,,1
1581,92976,8,1611,,,1
1582,92977,8,1612,14,,4
1583,92978,11,1613,,,1
1584,92979,14,1614,,,3
1585,92980,13,1615,,,4
1586,92981,6,1616,,,3
1587,92982,22,1617,,,1
1588,92983,20,1618,,,4
1589,92984,11,1619,,,4
1590,92985,11,1620,,,1
1591,92986,5,1621,,,1
1592,92987,17,1622,,,2
1593,92988,18,1623,,,3
1594,92989,15,1624,,,4
1595,92990,20,1625,,,4
1596,92991,4,1626,,,4
1597,92992,22,1627,,,3
1598,92993,4,1628,,,1
1599,92994,4,1629,,,3
1600,92995,22,1630,,,4
1601,92996,6,1631,,,2
1602,92997,5,1632,,,4
1603,92998,12,1633,,,1
1604,92999,15,1634,,,1
1605,93000,6,1635,,,2
1606,93001,20,1636,,,1
1607,93002,17,1637,,,2
1608,93003,14,1638,,,1
1609,93004,6,1639,,,1
1610,93005,15,1640,,,3
1611,93006,13,1641,,,2
1612,93007,18,1642,,,1
1613,93008,8,1643,,,2
1614,93009,18,1644,,,2
1615,93010,15,1645,,,3
1616,93011,20,1646,,,2
1617,93012,4,1647,,,3
1618,93013,13,1648,,,3
1619,93014,6,1649,,,1
1620,93015,14,1650,,,4
1621,93016,8,1651,,,3
1622,93017,11,1652,,,4
1623,93018,20,1653,,,3
1624,93019,14,1654,,,2
1625,93020,4,1655,,,2
1626,93021,18,1656,,,1
1627,93022,18,1657,,,4
1628,93023,4,1658,,,3
1629,93024,4,1659,,,4
1630,93025,18,1660,,,4
1631,93026,8,1661,,,2
1632,93027,11,1662,,,1
1633,93028,11,1663,16,,3
1634,93029,15,1664,,,3
1635,93030,4,1665,,,4
1636,93031,4,1666,,,1
1637,93032,6,1667,16,,1
1638,93033,5,1668,,,3
1639,93034,15,1669,,,3
1640,93035,6,1670,,,3
1641,93036,8,1671,,,3
1642,93037,14,1672,,,3
1643,93038,8,1673,,,3
1644,93039,13,1674,,,2
1645,93040,12,1675,,,4
1646,93041,15,1676,,,1
1647,93042,17,1677,,,4
1648,93043,6,1678,14,,3
1649,93044,13,1679,,,1
1650,93045,22,1680,,,1
1651,93046,12,1681,,,4
1652,93047,12,1682,,,2
1653,93048,4,1683,,,3
1654,93049,17,1684,,,2
1655,93050,20,1685,,,1
1656,93051,13,1686,,,4
1657,93052,11,1687,,,4
1658,93053,5,1688,,,1
1659,93054,22,1689,,,3
1660,93055,20,1690,,,4
1661,93056,4,1691,,,4
1662,93057,15,1692,,,1
1663,93058,20,1693,,,2
1664,93059,14,1694,,,2
1665,93060,4,1695,,,4
1666,93061,6,1696,,,2
1667,93062,11,1697,,,1
1668,93063,17,1698,,,2
1669,93064,20,1699,,,3
1670,93065,18,1700,,,2
1671,93066,4,1701,,,3
1672,93067,6,1702,,,1
1673,93068,12,1703,,,3
1674,93069,12,1704,,,3
1675,93070,4,1705,,,3
1676,93071,4,1706,,,1
1677,93072,17,1707,,,1
1678,93073,12,1708,,,4
1679,93074,13,1709,,,4
1680,93075,22,1710,,,2
1681,93076,11,1711,,,4
1682,93077,13,1712,,,2
1683,93078,15,1713,,,2
1684,93079,22,1714,,,4
1685,93080,6,1715,,,2
1686,93081,18,1716,,,1
1687,93082,6,1717,,,4
1688,93083,8,1718,,,1
1689,93084,13,1719,,,1
1690,93085,12,1720,,,2
1691,93086,6,1721,,,1
1692,93087,14,1722,,,3
1693,93088,12,1723,,,1
1694,93089,13,1724,,,1
1695,93090,11,1725,,,4
1696,93091,22,1726,,,3
1697,93092,12,1727,,,1
1698,93093,6,1728,,,2
1699,93094,8,1729,,,2
1700,93095,17,1730,15,,4
1701,93096,6,1731,,,4
1702,93097,8,1732,,,1
1703,93098,14,1733,,,1
1704,93099,8,1734,,,3
1705,93100,14,1735,,,2
1706,93101,5,1736,,,3
1707,93102,6,1737,,,2
1708,93103,12,1738,,,2
1709,93104,15,1739,15,,1
1710,93105,17,1740,14,,1
1711,93106,5,1741,,,1
1712,93107,18,1742,,,2
1713,93108,18,1743,,,4
1714,93109,4,1744,,,2
1715,93110,4,1745,,,3
1716,93111,14,1746,,,1
1717,93112,15,1747,,,2
1718,93113,5,1748,,,1
1719,93114,20,1749,,,1
1720,93115,6,1750,,,4
1721,93116,13,1751,,,3
1722,93117,22,1752,,,3
1723,93118,6,1753,,,1
1724,93119,22,1754,,,4
1725,93120,11,1755,,,2
1726,93121,14,1756,,,2
1727,93122,18,1757,,,2
1728,93123,5,1758,,,1
1729,93124,4,1759,,,2
1730,93125,18,1760,,,2
1731,93126,5,1761,,,4
1732,93127,13,1762,,,1
1733,93128,11,1763,14,,2
1734,93129,14,1764,,,2
1735,93130,13,1765,,,1
1736,93131,13,1766,,,4
1737,93132,6,1767,,,2
1738,93133,14,1768,,,2
1739,93134,5,1769,,,1
1740,93135,22,1770,,,4
1741,93136,5,1771,,,2
1742,93137,6,1772,,,2
1743,93138,17,1773,,,2
1744,93139,6,1774,,,2
1745,93140,11,1775,,,1
1746,93141,11,1776,,,2
1747,93142,13,1777,,,4
1748,93143,4,1778,,,2
1749,93144,14,1779,,,3
1750,93145,14,1780,,,1
1751,93146,13,1781,,,2
1752,93147,22,1782,14,,1
1753,93148,12,1783,,,1
1754,93149,12,1784,,,1
1755,93150,5,1785,,,4
1756,93151,22,1786,,,1
1757,93152,14,1787,,,2
1758,93153,12,1788,,,2
1759,93154,20,1789,,,2
1760,93155,15,1790,,,3
1761,93156,22,1791,,,3
1762,93157,13,1792,,,4
1763,93158,18,1793,,,1
1764,93159,5,1794,,,4
1765,93160,20,1795,16,,1
1766,93161,15,1796,,,4
1767,93162,11,1797,,,4
1768,93163,12,1798,,,1
1769,93164,5,1799,,,4
1770,93165,12,1800,,,2
1771,93166,17,1801,,,1
1772,93167,14,1802,,,4
1773,93168,8,1803,,,3
1774,93169,15,1804,,,4
1775,93170,5,1805,,,3
1776,93171,17,1806,,,4
1777,93172,8,1807,,,2
1778,93173,20,1808,,,4
1779,93174,6,1809,,,4
1780,93175,12,1810,,,3
1781,93176,18,1811,,,1
1782,93177,14,1812,,,2
1783,93178,22,1813,,,3
1784,93179,18,1814,,,3
1785,93180,12,1815,,,3
1786,93181,14,1816,,,2
1787,93182,13,1817,,,1
1788,93183,5,1818,,,1
1789,93184,15,1819,,,2
1790,93185,13,1820,,,3
1791,93186,5,1821,,,1
1792,93187,20,1822,,,1
1793,93188,13,1823,,,1
1794,93189,14,1824,,,4
1795,93190,18,1825,,,3
1796,93191,13,1826,,,4
1797,93192,22,1827,,,4
1798,93193,18,1828,,,1
1799,93194,6,1829,,,1
1800,93195,22,1830,,,3
1801,93196,11,1831,,,3
1802,93197,22,1832,,,2
1803,93198,18,1833,,,1
1804,93199,14,1834,,,1
1805,93200,20,1835,,,3
1806,93201,5,1836,,,4
1807,93202,12,1837,,,1
1808,93203,22,1838,,,3
1809,93204,22,1839,,,3
1810,93205,14,1840,,,2
1811,93206,22,1841,,,2
1812,93207,12,1842,,,1
1813,93208,12,1843,,,2
1814,93209,20,1844,,,2
1815,93210,15,1845,,,1
1816,93211,12,1846,,,3
1817,93212,8,1847,,,3
1818,93213,6,1848,,,4
1819,93214,12,1849,,,4
1820,93215,6,1850,,,3
1821,93216,12,1851,,,4
1822,93217,13,1852,,,4
1823,93218,13,1853,,,1
1824,93219,18,1854,,,4
1825,93220,20,1855,,,2
1826,93221,13,1856,,,1
1827,93222,15,1857,,,4
1828,93223,4,1858,,,2
1829,93224,11,1859,,,4
1830,93225,5,1860,,,3
1831,93226,20,1861,14,,3
1832,93227,11,1862,,,2
1833,93228,14,1863,,,3
1834,93229,20,1864,14,,4
1835,93230,14,1865,,,4
1836,93231,17,1866,,,3
1837,93232,18,1867,,,4
1838,93233,8,1868,,,4
1839,93234,15,1869,,,3
1840,93235,20,1870,,,2
1841,93236,17,1871,,,1
1842,93237,13,1872,,,1
1843,93238,8,1873,,,2
1844,93239,8,1874,,,3
1845,93240,8,1875,,,4
1846,93241,6,1876,,,2
1847,93242,22,1877,,,4
1848,93243,8,1878,,,2
1849,93244,4,1879,,,2
1850,93245,15,1880,,,2
1851,93246,18,1881,,,4
1852,93247,11,1882,14,,4
1853,93248,4,1883,,,1
1854,93249,4,1884,,,4
1855,93250,22,1885,,,3
1856,93251,4,1886,,,1
1857,93252,20,1887,,,2
1858,93253,22,1888,,,1
1859,93254,12,1889,,,3
1860,93255,14,1890,,,2
1861,93256,11,1891,,,2
1862,93257,18,1892,,,1
1863,93258,5,1893,,,2
1864,93259,5,1894,,,2
1865,93260,11,1895,,,2
1866,93261,6,1896,,,4
1867,93262,17,1897,,,3
1868,93263,18,1898,,,2
1869,93264,6,1899,,,3
1870,93265,17,1900,,,1
1871,93266,13,1901,,,4
1872,93267,15,1902,,,3
1873,93268,20,1903,,,2
1874,93269,11,1904,,,4
1875,93270,5,1905,,,4
1876,93271,12,1906,,,1
1877,93272,8,1907,,,1
1878,93273,11,1908,15,,1
1879,93274,4,1909,,,3
1880,93275,6,1910,,,4
1881,93276,12,1911,,,3
1882,93277,15,1912,14,,4
1883,93278,22,1913,,,1
1884,93279,20,1914,,,2
1885,93280,15,1915,,,1
1886,93281,6,1916,,,3
1887,93282,4,1917,,,4
1888,93283,4,1918,,,2
1889,93284,12,1919,,,4
1890,93285,5,1920,,,4
1891,93286,18,1921,,,2
1892,93287,5,1922,,,4
1893,93288,4,1923,,,2
1894,93289,18,1924,,,3
1895,93290,15,1925,,,4
1896,93291,18,1926,,,3
1897,93292,8,1927,,,4
1898,93293,6,1928,,,4
1899,93294,8,1929,,,1
1900,93295,8,1930,,,3
1901,93296,5,1931,,,4
1902,93297,5,1932,,,3
1903,93298,4,1933,,,3
1904,93299,5,1934,,,2
1905,93300,4,1935,,,2
1906,93301,17,1936,,,1
1907,93302,4,1937,,,3
1908,93303,13,1938,,,3
1909,93304,12,1939,,,1
1910,93305,12,1940,,,1
1911,93306,20,1941,,,2
1912,93307,13,1942,,,2
1913,93308,6,1943,16,,2
1914,93309,20,1944,,,4
1915,93310,20,1945,,,4
1916,93311,18,1946,,,2
1917,93312,17,1947,,,2
1918,93313,17,1948,,,3
1919,93314,6,1949,,,3
1920,93315,8,1950,,,1
1921,93316,20,1951,,,2
1922,93317,5,1952,,,4
1923,93318,5,1953,,,4
1924,93319,4,1954,,,1
1925,93320,13,1955,,,2
1926,93321,6,1956,,,2
1927,93322,8,1957,,,2
1928,93323,20,1958,,,3
1929,93324,12,1959,16,,4
1930,93325,11,1960,,,2
1931,93326,17,1961,,,1
1932,93327,13,1962,,,3
1933,93328,6,1963,14,,1
1934,93329,20,1964,,,2
1935,93330,14,1965,,,1
1936,93331,5,1966,,,4
1937,93332,14,1967,,,3
1938,93333,15,1968,,,3
1939,93334,5,1969,,,3
1940,93335,5,1970,,,3
1941,93336,4,1971,14,,2
1942,93337,12,1972,,,4
1943,93338,11,1973,,,1
1944,93339,13,1974,,,1
1945,93340,17,1975,,,2
1946,93341,6,1976,,,3
1947,93342,13,1977,16,,1
1948,93343,8,1978,,,3
1949,93344,11,1979,,,1
1950,93345,8,1980,,,4
1951,93346,8,1981,,,3
1952,93347,11,1982,,,3
1953,93348,20,1983,,,2
1954,93349,14,1984,,,2
1955,93350,18,1985,,,3
1956,93351,6,1986,,,2
1957,93352,14,1987,,,1
1958,93353,11,1988,,,1
1959,93354,14,1989,,,2
1960,93355,6,1990,,,2
1961,93356,17,1991,,,3
1962,93357,22,1992,,,1
1963,93358,22,1993,,,2
1964,93359,11,1994,,,3
1965,93360,15,1995,,,3
1966,93361,15,1996,,,4
1967,93362,8,1997,,,2
1968,93363,22,1998,,,2
1969,93364,18,1999,,,1
1970,93365,4,2000,,,2
1971,93366,8,2001,,,1
1972,93367,17,2002,,,4
1973,93368,20,2003,16,,1
1974,93369,15,2004,,,3
1975,93370,4,2005,,,4
1976,93371,4,2006,,,1
1977,93372,18,2007,,,4
