IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
614,,17,07/05/2017,,14,9,08/05/2017
615,,17,14/07/2017,,19,19,14/07/2017
616,,5,27/11/2017,,8,15,27/11/2017
617,,15,16/07/2017,,7,23,16/07/2017
618,,8,24/11/2017,,20,14,24/11/2017
619,,14,17/06/2017,,1,8,18/06/2017
620,,11,01/06/2017,,7,20,02/06/2017
621,,14,11/02/2017,,6,18,11/02/2017
622,,5,18/07/2017,,6,21,18/07/2017
623,,8,06/01/2018,,22,24,06/01/2018
624,,14,21/02/2017,,1,19,21/02/2017
625,,4,18/03/2017,,1,12,19/03/2017
626,,5,16/03/2017,,7,12,17/03/2017
627,,18,21/01/2017,,8,19,22/01/2017
628,,11,07/07/2017,,22,21,07/07/2017
629,,14,04/12/2017,,9,23,05/12/2017
630,,12,20/09/2017,,18,24,20/09/2017
631,,8,14/06/2017,,12,24,14/06/2017
632,,4,16/02/2017,,9,23,17/02/2017
633,,4,24/03/2017,,8,22,24/03/2017
634,,12,05/10/2017,,17,18,05/10/2017
635,,8,22/09/2017,,23,9,23/09/2017
636,,18,22/05/2017,,5,23,22/05/2017
637,,8,21/10/2017,,2,22,22/10/2017
638,,8,13/12/2017,,16,17,14/12/2017
639,,8,28/11/2017,,1,23,28/11/2017
640,,15,14/09/2017,,23,22,14/09/2017
641,,18,05/08/2017,,0,8,06/08/2017
642,,17,02/02/2017,,5,4,02/02/2017
643,,17,04/12/2017,,14,24,05/12/2017
644,,8,15/04/2017,,2,17,15/04/2017
645,,12,07/01/2017,,0,22,07/01/2017
646,,14,13/03/2017,,9,15,14/03/2017
647,,5,12/10/2017,,8,14,13/10/2017
648,,20,05/11/2017,,8,14,05/11/2017
649,,14,13/10/2017,,5,22,14/10/2017
650,,11,28/09/2017,,19,13,28/09/2017
651,,4,10/02/2017,,20,21,11/02/2017
652,,13,02/02/2017,,23,23,02/02/2017
653,,20,15/10/2017,,11,24,16/10/2017
654,,8,24/04/2017,,20,19,24/04/2017
655,,18,17/06/2017,,3,22,17/06/2017
656,,11,21/07/2017,,14,7,22/07/2017
657,,11,02/03/2017,,2,23,02/03/2017
658,,17,20/02/2017,,23,18,20/02/2017
659,,20,30/01/2017,,13,20,31/01/2017
660,,5,14/02/2017,,12,13,14/02/2017
661,,20,02/08/2017,,3,24,02/08/2017
662,,22,07/07/2017,,13,15,07/07/2017
663,,13,15/12/2017,,6,6,15/12/2017
664,,14,30/12/2017,,2,17,31/12/2017
665,,20,23/04/2017,,14,10,23/04/2017
666,,8,11/08/2017,,21,19,11/08/2017
667,,4,12/02/2017,,6,23,13/02/2017
668,,22,27/10/2017,,23,19,28/10/2017
669,,14,01/06/2017,,19,19,01/06/2017
670,,13,04/03/2017,,16,23,04/03/2017
671,,12,04/02/2017,,19,24,04/02/2017
672,,4,09/02/2017,,20,24,09/02/2017
673,,4,24/07/2017,,15,15,24/07/2017
674,,18,29/10/2017,,12,10,30/10/2017
675,,14,22/03/2017,,8,22,22/03/2017
676,,4,29/03/2017,,0,9,30/03/2017
677,,20,13/05/2017,,16,14,13/05/2017
678,,14,28/07/2017,,4,19,28/07/2017
679,,4,31/03/2017,,0,13,01/04/2017
680,,22,25/05/2017,,15,23,26/05/2017
681,,13,29/03/2017,,7,23,30/03/2017
682,,17,05/08/2017,,17,21,06/08/2017
683,,8,16/06/2017,,17,18,16/06/2017
684,,13,28/09/2017,,1,19,28/09/2017
685,,14,27/01/2017,,6,10,27/01/2017
686,,18,01/12/2017,,0,3,02/12/2017
687,,12,26/07/2017,,13,23,26/07/2017
688,,5,19/04/2017,,15,24,19/04/2017
689,,8,02/11/2017,,18,22,02/11/2017
690,,13,17/02/2017,,21,21,17/02/2017
691,,11,10/07/2017,,0,14,11/07/2017
692,,13,29/10/2017,,23,12,30/10/2017
693,,20,07/01/2017,,4,23,07/01/2017
694,,8,03/08/2017,,17,22,04/08/2017
695,,5,28/11/2017,,13,24,28/11/2017
696,,5,08/06/2017,,9,14,09/06/2017
697,,8,20/05/2017,,4,10,21/05/2017
698,,4,09/11/2017,,7,19,10/11/2017
699,,14,24/03/2017,,1,21,25/03/2017
700,,11,21/12/2017,,5,21,21/12/2017
701,,12,27/08/2017,,16,20,27/08/2017
702,,20,16/06/2017,,19,17,16/06/2017
703,,17,19/01/2017,,12,8,19/01/2017
704,,20,17/07/2017,,20,20,18/07/2017
705,,20,26/11/2017,,8,15,26/11/2017
706,,8,13/09/2017,,23,19,14/09/2017
707,,13,31/07/2017,,3,24,31/07/2017
708,,20,06/02/2017,,13,17,06/02/2017
709,,5,30/07/2017,,1,19,31/07/2017
710,,5,11/04/2017,,9,8,12/04/2017
711,,12,02/09/2017,,18,22,02/09/2017
712,,13,06/03/2017,,9,14,07/03/2017
713,,22,07/05/2017,,23,16,07/05/2017
714,,17,28/04/2017,,17,23,29/04/2017
715,,17,22/02/2017,,10,19,23/02/2017
716,,15,23/04/2017,,23,23,23/04/2017
717,,18,12/11/2017,,20,6,12/11/2017
718,,4,17/08/2017,,6,24,18/08/2017
719,,8,15/09/2017,,7,11,15/09/2017
720,,18,20/12/2017,,9,24,21/12/2017
721,,11,18/07/2017,,11,23,19/07/2017
722,,12,08/09/2017,,11,19,09/09/2017
723,,14,09/03/2017,,14,11,09/03/2017
724,,11,27/06/2017,,14,24,27/06/2017
725,,4,08/11/2017,,21,5,08/11/2017
726,,5,13/09/2017,,4,21,14/09/2017
727,,15,12/09/2017,,9,18,13/09/2017
728,,15,06/05/2017,,10,24,07/05/2017
729,,12,15/01/2017,,14,21,15/01/2017
730,,13,26/04/2017,,2,14,26/04/2017
731,,5,02/06/2017,,21,23,02/06/2017
732,,18,22/09/2017,,13,12,23/09/2017
733,,20,08/01/2018,,6,23,08/01/2018
734,,4,09/05/2017,,20,14,10/05/2017
735,,8,19/12/2017,,16,21,20/12/2017
736,,14,01/09/2017,,5,23,02/09/2017
737,,11,09/09/2017,,8,9,09/09/2017
738,,5,12/03/2017,,13,23,13/03/2017
739,,13,10/07/2017,,8,23,10/07/2017
740,,17,01/09/2017,,16,12,01/09/2017
741,,11,22/01/2017,,7,24,22/01/2017
742,,15,10/12/2017,,12,23,11/12/2017
743,,18,17/07/2017,,10,16,18/07/2017
744,,4,31/01/2017,,19,22,31/01/2017
745,,13,03/06/2017,,8,10,04/06/2017
746,,4,25/07/2017,,23,15,25/07/2017
747,,5,29/11/2017,,12,24,29/11/2017
748,,14,21/03/2017,,20,14,22/03/2017
749,,5,28/01/2017,,20,23,29/01/2017
750,,11,23/12/2017,,0,4,23/12/2017
751,,15,11/11/2017,,11,24,11/11/2017
752,,17,05/02/2017,,16,11,05/02/2017
753,,15,01/04/2017,,4,2,01/04/2017
754,,14,11/03/2017,,6,23,12/03/2017
755,,13,01/02/2017,,0,19,01/02/2017
756,,14,23/02/2017,,8,16,24/02/2017
757,,22,31/10/2017,,18,12,31/10/2017
758,,15,01/12/2017,,0,21,01/12/2017
759,,11,16/05/2017,,3,8,17/05/2017
760,,14,07/03/2017,,1,24,08/03/2017
761,,20,04/04/2017,,0,21,05/04/2017
762,,11,17/08/2017,,4,21,18/08/2017
763,,20,30/09/2017,,3,24,30/09/2017
764,,15,10/09/2017,,4,13,10/09/2017
765,,8,17/02/2017,,5,14,17/02/2017
766,,11,04/06/2017,,14,18,05/06/2017
767,,20,16/06/2017,,3,20,17/06/2017
768,,8,17/12/2017,,1,8,18/12/2017
769,,14,08/02/2017,,14,14,09/02/2017
770,,22,29/06/2017,,12,17,30/06/2017
771,,5,18/02/2017,,13,17,18/02/2017
772,,22,12/02/2017,,11,16,12/02/2017
773,,22,18/07/2017,,7,21,19/07/2017
774,,14,07/07/2017,,8,23,08/07/2017
775,,18,05/05/2017,,20,19,06/05/2017
776,,13,18/04/2017,,14,23,19/04/2017
777,,18,18/12/2017,,22,10,18/12/2017
778,,12,02/03/2017,,3,23,02/03/2017
779,,17,29/03/2017,,22,19,30/03/2017
780,,4,24/12/2017,,19,15,24/12/2017
781,,18,30/05/2017,,2,12,31/05/2017
782,,13,02/08/2017,,12,16,03/08/2017
783,,18,20/02/2017,,4,20,20/02/2017
784,,13,29/12/2017,,19,6,29/12/2017
785,,20,22/09/2017,,15,18,23/09/2017
786,,12,01/04/2017,,11,24,01/04/2017
787,,13,25/12/2017,,2,24,26/12/2017
788,,11,10/06/2017,,1,10,10/06/2017
789,,22,07/11/2017,,19,18,07/11/2017
790,,5,20/11/2017,,19,23,21/11/2017
791,,11,26/03/2017,,20,24,27/03/2017
792,,15,14/06/2017,,0,20,14/06/2017
793,,14,27/09/2017,,16,23,28/09/2017
794,,13,06/04/2017,,3,9,07/04/2017
795,,12,16/06/2017,,10,10,17/06/2017
796,,12,05/11/2017,,12,7,05/11/2017
797,,13,01/06/2017,,16,11,01/06/2017
798,,15,17/05/2017,,11,21,17/05/2017
799,,8,13/08/2017,,21,23,13/08/2017
800,,12,27/07/2017,,20,17,27/07/2017
801,,4,29/11/2017,,14,24,30/11/2017
802,,5,05/02/2017,,14,0,06/02/2017
803,,18,26/10/2017,,16,22,27/10/2017
804,,8,22/09/2017,,7,16,22/09/2017
805,,14,28/03/2017,,3,20,28/03/2017
806,,22,02/08/2017,,3,13,02/08/2017
807,,18,06/06/2017,,6,18,06/06/2017
808,,13,30/06/2017,,5,24,01/07/2017
809,,8,19/04/2017,,15,24,19/04/2017
810,,5,24/02/2017,,9,20,25/02/2017
811,,20,08/06/2017,,10,24,09/06/2017
812,,12,20/05/2017,,7,20,21/05/2017
813,,14,21/07/2017,,4,23,22/07/2017
814,,18,20/01/2017,,18,21,21/01/2017
815,,11,11/10/2017,,10,16,11/10/2017
816,,5,29/08/2017,,5,24,29/08/2017
817,,4,19/08/2017,,16,16,20/08/2017
818,,8,21/07/2017,,4,14,22/07/2017
819,,12,18/04/2017,,17,24,19/04/2017
820,,11,23/09/2017,,18,22,23/09/2017
821,,18,23/07/2017,,20,24,24/07/2017
822,,20,06/02/2017,,11,23,07/02/2017
823,,20,11/05/2017,,5,20,11/05/2017
824,,22,17/10/2017,,16,14,17/10/2017
825,,15,30/03/2017,,9,19,30/03/2017
826,,4,27/02/2017,,2,22,28/02/2017
827,,13,30/05/2017,,20,21,30/05/2017
828,,13,23/07/2017,,16,22,24/07/2017
829,,11,17/10/2017,,1,22,17/10/2017
830,,5,23/10/2017,,2,11,24/10/2017
831,,11,17/01/2017,,5,23,18/01/2017
832,,17,29/06/2017,,0,21,29/06/2017
833,,11,11/04/2017,,12,22,12/04/2017
834,,11,10/05/2017,,16,24,10/05/2017
835,,4,30/04/2017,,15,14,30/04/2017
836,,8,16/08/2017,,19,7,16/08/2017
837,,11,22/04/2017,,23,18,22/04/2017
838,,22,03/12/2017,,19,18,03/12/2017
839,,13,24/09/2017,,11,24,24/09/2017
840,,14,14/01/2017,,10,20,14/01/2017
841,,8,28/06/2017,,23,21,28/06/2017
842,,12,04/12/2017,,5,7,04/12/2017
843,,14,25/04/2017,,14,24,25/04/2017
844,,18,18/01/2017,,17,18,18/01/2017
845,,14,23/08/2017,,7,23,24/08/2017
846,,12,21/06/2017,,16,24,21/06/2017
847,,17,08/01/2017,,14,23,08/01/2017
848,,11,30/10/2017,,19,24,30/10/2017
849,,20,01/12/2017,,3,18,02/12/2017
850,,18,16/08/2017,,8,17,16/08/2017
851,,5,12/08/2017,,9,23,12/08/2017
852,,12,12/12/2017,,22,24,13/12/2017
853,,8,27/12/2017,,21,14,27/12/2017
854,,4,08/03/2017,,1,22,08/03/2017
855,,11,15/12/2017,,16,15,16/12/2017
856,,5,12/06/2017,,22,20,12/06/2017
857,,20,01/05/2017,,20,15,01/05/2017
858,,20,27/08/2017,,17,9,27/08/2017
859,,5,17/08/2017,,7,22,17/08/2017
860,,12,27/10/2017,,2,19,27/10/2017
861,,18,12/01/2017,,2,16,13/01/2017
862,,15,01/01/2017,,8,19,01/01/2017
863,,8,01/11/2017,,5,20,02/11/2017
864,,8,22/04/2017,,13,24,23/04/2017
865,,22,18/02/2017,,1,23,19/02/2017
866,,13,11/10/2017,,12,16,12/10/2017
867,,20,18/12/2017,,23,14,19/12/2017
868,,14,11/07/2017,,3,22,11/07/2017
869,,8,01/06/2017,,23,21,02/06/2017
870,,5,19/01/2017,,0,8,19/01/2017
871,,5,08/05/2017,,14,20,08/05/2017
872,,5,25/08/2017,,12,11,25/08/2017
873,,18,20/04/2017,,14,13,20/04/2017
874,,15,07/11/2017,,11,11,07/11/2017
875,,15,23/09/2017,,0,23,23/09/2017
876,,12,23/09/2017,,1,4,23/09/2017
877,,12,02/07/2017,,7,7,03/07/2017
878,,14,09/12/2017,,3,18,10/12/2017
879,,12,24/10/2017,,23,22,25/10/2017
880,,13,29/09/2017,,21,5,30/09/2017
881,,13,11/09/2017,,23,18,11/09/2017
882,,17,16/10/2017,,23,24,17/10/2017
883,,11,28/05/2017,,9,15,28/05/2017
884,,8,24/02/2017,,5,23,24/02/2017
885,,20,14/02/2017,,1,11,14/02/2017
886,,17,18/02/2017,,19,14,19/02/2017
887,,5,06/03/2017,,2,5,07/03/2017
888,,20,25/05/2017,,5,23,26/05/2017
889,,5,01/04/2017,,21,23,01/04/2017
890,,4,26/07/2017,,17,23,26/07/2017
891,,14,15/03/2017,,13,21,15/03/2017
892,,20,21/05/2017,,8,20,22/05/2017
893,,4,19/05/2017,,15,15,20/05/2017
894,,14,14/08/2017,,23,22,14/08/2017
895,,4,30/08/2017,,1,23,30/08/2017
896,,5,24/09/2017,,15,20,25/09/2017
897,,17,10/08/2017,,17,16,11/08/2017
898,,20,08/08/2017,,0,21,08/08/2017
899,,18,12/06/2017,,11,23,13/06/2017
900,,11,03/02/2017,,2,21,04/02/2017
901,,5,17/05/2017,,5,20,17/05/2017
902,,11,16/09/2017,,6,11,16/09/2017
903,,20,07/01/2017,,23,19,08/01/2017
904,,17,29/08/2017,,9,24,29/08/2017
905,,14,03/07/2017,,17,18,04/07/2017
906,,20,05/12/2017,,3,22,06/12/2017
907,,8,27/11/2017,,8,16,28/11/2017
908,,8,05/11/2017,,4,20,06/11/2017
909,,11,24/08/2017,,7,21,25/08/2017
910,,4,30/11/2017,,6,13,01/12/2017
911,,8,06/03/2017,,7,14,07/03/2017
912,,22,28/11/2017,,13,8,29/11/2017
913,,5,11/04/2017,,12,23,12/04/2017
914,,12,02/10/2017,,8,19,02/10/2017
915,,11,27/09/2017,,1,18,27/09/2017
916,,4,13/12/2017,,6,21,14/12/2017
917,,14,19/02/2017,,5,24,19/02/2017
918,,17,12/03/2017,,15,23,12/03/2017
919,,20,07/09/2017,,15,8,07/09/2017
920,,15,23/12/2017,,6,11,24/12/2017
921,,14,03/08/2017,,22,21,04/08/2017
922,,18,24/10/2017,,10,21,25/10/2017
923,,4,19/08/2017,,20,19,19/08/2017
924,,12,06/04/2017,,5,24,06/04/2017
925,,17,12/06/2017,,3,24,13/06/2017
926,,15,24/02/2017,,4,16,25/02/2017
927,,13,14/07/2017,,15,16,15/07/2017
928,,18,25/05/2017,,17,24,25/05/2017
929,,4,13/09/2017,,15,21,13/09/2017
930,,4,13/04/2017,,13,14,13/04/2017
931,,15,13/12/2017,,16,7,13/12/2017
932,,20,04/06/2017,,0,22,05/06/2017
933,,15,24/02/2017,,13,3,25/02/2017
934,,18,10/07/2017,,18,1,11/07/2017
935,,11,27/07/2017,,8,24,28/07/2017
936,,20,12/09/2017,,7,17,13/09/2017
937,,22,31/07/2017,,13,24,31/07/2017
938,,15,25/12/2017,,3,17,26/12/2017
939,,15,04/05/2017,,1,5,05/05/2017
940,,17,13/02/2017,,6,17,13/02/2017
941,,20,12/05/2017,,1,19,13/05/2017
942,,13,20/02/2017,,17,24,20/02/2017
943,,13,13/04/2017,,22,23,14/04/2017
944,,14,20/12/2017,,20,19,21/12/2017
945,,13,21/12/2017,,14,15,21/12/2017
946,,5,22/06/2017,,16,5,23/06/2017
947,,22,08/05/2017,,14,21,08/05/2017
948,,13,19/05/2017,,7,23,20/05/2017
949,,12,02/03/2017,,14,22,02/03/2017
950,,12,26/11/2017,,23,24,26/11/2017
951,,13,20/09/2017,,4,15,20/09/2017
952,,4,05/03/2017,,11,23,06/03/2017
953,,18,02/10/2017,,18,21,03/10/2017
954,,11,16/06/2017,,14,19,17/06/2017
955,,17,20/05/2017,,0,21,21/05/2017
956,,13,20/06/2017,,7,15,20/06/2017
957,,8,11/01/2017,,9,4,12/01/2017
958,,20,13/01/2017,,19,17,14/01/2017
959,,20,11/05/2017,,10,18,12/05/2017
960,,22,30/07/2017,,3,12,30/07/2017
961,,4,18/08/2017,,15,12,18/08/2017
962,,4,07/04/2017,,15,17,08/04/2017
963,,13,22/05/2017,,4,5,23/05/2017
964,,8,22/12/2017,,4,6,23/12/2017
965,,14,30/09/2017,,21,12,01/10/2017
966,,4,20/10/2017,,18,19,20/10/2017
967,,22,28/06/2017,,9,23,29/06/2017
968,,14,29/11/2017,,22,23,30/11/2017
969,,13,05/11/2017,,23,23,06/11/2017
970,,17,12/05/2017,,16,19,13/05/2017
971,,15,30/01/2017,,7,24,31/01/2017
972,,11,20/09/2017,,7,23,20/09/2017
973,,18,21/06/2017,,1,12,22/06/2017
974,,17,11/05/2017,,0,16,12/05/2017
975,,11,08/04/2017,,0,24,08/04/2017
976,,11,17/06/2017,,3,23,17/06/2017
977,,14,10/05/2017,,3,18,11/05/2017
978,,18,04/08/2017,,11,24,05/08/2017
979,,8,19/04/2017,,6,12,19/04/2017
980,,17,07/04/2017,,8,23,08/04/2017
981,,18,25/06/2017,,0,19,26/06/2017
982,,15,03/04/2017,,1,24,03/04/2017
983,,8,13/10/2017,,10,19,14/10/2017
984,,15,10/09/2017,,8,21,11/09/2017
985,,12,08/07/2017,,21,15,09/07/2017
986,,4,28/12/2017,,6,23,29/12/2017
987,,14,10/01/2017,,3,16,11/01/2017
988,,12,18/02/2017,,6,22,19/02/2017
989,,11,14/07/2017,,16,20,14/07/2017
990,,12,13/03/2017,,13,23,14/03/2017
991,,12,16/11/2017,,16,14,16/11/2017
992,,8,05/07/2017,,2,15,05/07/2017
993,,11,27/11/2017,,20,9,28/11/2017
994,,5,12/11/2017,,16,17,13/11/2017
995,,14,06/05/2017,,6,22,07/05/2017
996,,4,15/07/2017,,2,16,15/07/2017
997,,12,03/12/2017,,8,23,03/12/2017
998,,15,30/12/2017,,2,20,31/12/2017
999,,4,23/04/2017,,6,8,24/04/2017
1000,,15,18/11/2017,,17,23,19/11/2017
1001,,11,05/07/2017,,12,11,06/07/2017
1002,,13,31/07/2017,,13,14,31/07/2017
1003,,22,27/10/2017,,16,10,27/10/2017
1004,,18,01/09/2017,,8,16,01/09/2017
1005,,22,31/08/2017,,21,19,31/08/2017
1006,,12,16/10/2017,,7,22,17/10/2017
1007,,18,02/09/2017,,5,6,03/09/2017
1008,,17,26/10/2017,,12,22,27/10/2017
1009,,22,27/05/2017,,18,16,27/05/2017
1010,,4,22/10/2017,,19,23,22/10/2017
1011,,15,17/08/2017,,13,24,18/08/2017
1012,,15,19/10/2017,,7,17,19/10/2017
1013,,5,21/11/2017,,20,6,22/11/2017
1014,,5,18/08/2017,,18,22,19/08/2017
1015,,14,16/03/2017,,1,14,16/03/2017
1016,,5,02/08/2017,,11,16,02/08/2017
1017,,12,29/10/2017,,8,7,30/10/2017
1018,,15,08/09/2017,,21,20,08/09/2017
1019,,13,26/09/2017,,1,14,27/09/2017
1020,,22,06/02/2017,,14,20,06/02/2017
1021,,8,30/03/2017,,9,21,31/03/2017
1022,,11,29/11/2017,,10,21,30/11/2017
1023,,22,23/10/2017,,22,21,23/10/2017
1024,,4,07/01/2017,,10,21,07/01/2017
1025,,14,05/07/2017,,4,22,06/07/2017
1026,,4,22/08/2017,,9,17,22/08/2017
1027,,4,08/10/2017,,9,4,08/10/2017
1028,,8,23/08/2017,,16,21,24/08/2017
1029,,17,08/08/2017,,17,19,09/08/2017
1030,,13,17/11/2017,,2,19,18/11/2017
1031,,20,25/04/2017,,0,9,25/04/2017
1032,,4,13/01/2017,,21,24,14/01/2017
1033,,13,06/04/2017,,3,24,06/04/2017
1034,,8,22/05/2017,,22,20,22/05/2017
1035,,13,14/01/2017,,17,10,15/01/2017
1036,,20,02/12/2017,,11,18,02/12/2017
1037,,12,10/09/2017,,23,24,10/09/2017
1038,,11,09/12/2017,,20,22,09/12/2017
1039,,11,02/03/2017,,3,12,02/03/2017
1040,,13,12/11/2017,,22,16,12/11/2017
1041,,4,11/05/2017,,5,10,12/05/2017
1042,,18,18/07/2017,,23,23,19/07/2017
1043,,17,20/12/2017,,2,17,21/12/2017
1044,,13,16/01/2017,,13,15,16/01/2017
1045,,18,01/05/2017,,3,7,02/05/2017
1046,,18,17/09/2017,,1,21,17/09/2017
1047,,5,24/01/2017,,10,19,25/01/2017
1048,,22,23/10/2017,,19,14,24/10/2017
1049,,4,16/02/2017,,13,15,17/02/2017
1050,,11,02/10/2017,,3,17,03/10/2017
1051,,4,21/12/2017,,5,17,21/12/2017
1052,,22,17/11/2017,,4,20,17/11/2017
1053,,4,14/02/2017,,9,7,14/02/2017
1054,,11,25/03/2017,,2,15,26/03/2017
1055,,5,12/04/2017,,2,16,12/04/2017
1056,,5,05/06/2017,,10,21,06/06/2017
1057,,13,13/05/2017,,14,8,13/05/2017
1058,,18,25/08/2017,,6,13,25/08/2017
1059,,22,29/10/2017,,0,22,29/10/2017
1060,,5,21/09/2017,,0,22,21/09/2017
1061,,14,30/08/2017,,19,16,31/08/2017
1062,,11,03/10/2017,,20,14,04/10/2017
1063,,4,07/05/2017,,14,19,07/05/2017
1064,,20,21/02/2017,,18,17,21/02/2017
1065,,5,23/06/2017,,10,17,23/06/2017
1066,,5,23/12/2017,,13,22,23/12/2017
1067,,5,04/08/2017,,10,24,05/08/2017
1068,,11,17/11/2017,,15,22,17/11/2017
1069,,15,23/07/2017,,14,19,23/07/2017
1070,,17,14/05/2017,,11,18,15/05/2017
1071,,8,03/06/2017,,12,24,04/06/2017
1072,,13,19/10/2017,,0,21,19/10/2017
1073,,14,30/09/2017,,6,21,01/10/2017
1074,,8,27/06/2017,,14,23,28/06/2017
1075,,15,12/04/2017,,5,18,13/04/2017
1076,,11,25/02/2017,,17,21,25/02/2017
1077,,12,13/05/2017,,17,24,14/05/2017
1078,,20,22/06/2017,,9,10,22/06/2017
1079,,4,22/05/2017,,7,2,22/05/2017
1080,,17,02/10/2017,,12,2,02/10/2017
1081,,5,27/09/2017,,10,24,27/09/2017
1082,,11,16/11/2017,,8,9,17/11/2017
1083,,22,14/03/2017,,15,13,14/03/2017
1084,,11,23/05/2017,,6,24,24/05/2017
1085,,18,23/06/2017,,7,21,24/06/2017
1086,,4,13/09/2017,,19,11,13/09/2017
1087,,15,15/05/2017,,2,23,16/05/2017
1088,,5,31/10/2017,,1,24,01/11/2017
1089,,22,01/01/2018,,6,18,02/01/2018
1090,,15,19/11/2017,,11,12,19/11/2017
1091,,12,10/01/2017,,1,15,10/01/2017
1092,,20,29/08/2017,,12,21,29/08/2017
1093,,8,15/02/2017,,14,22,15/02/2017
1094,,11,02/07/2017,,16,14,03/07/2017
1095,,14,03/03/2017,,12,23,04/03/2017
1096,,13,06/09/2017,,0,9,07/09/2017
1097,,17,07/01/2017,,5,24,07/01/2017
1098,,15,21/02/2017,,16,22,21/02/2017
1099,,4,04/09/2017,,1,18,04/09/2017
1100,,4,21/05/2017,,15,21,22/05/2017
1101,,18,16/10/2017,,19,24,16/10/2017
1102,,8,15/05/2017,,18,16,16/05/2017
1103,,12,20/02/2017,,8,16,20/02/2017
1104,,14,26/03/2017,,11,19,26/03/2017
1105,,15,27/07/2017,,5,22,28/07/2017
1106,,15,05/02/2017,,13,12,06/02/2017
1107,,4,07/07/2017,,22,16,08/07/2017
1108,,8,05/01/2017,,11,24,06/01/2017
1109,,13,13/03/2017,,15,19,13/03/2017
1110,,18,14/02/2017,,20,23,15/02/2017
1111,,5,19/08/2017,,21,13,20/08/2017
1112,,8,08/06/2017,,15,17,09/06/2017
1113,,18,30/11/2017,,22,24,30/11/2017
1114,,14,15/03/2017,,20,20,16/03/2017
1115,,15,09/11/2017,,1,18,10/11/2017
1116,,13,26/03/2017,,7,11,26/03/2017
1117,,4,12/01/2017,,6,19,13/01/2017
1118,,18,03/11/2017,,12,13,03/11/2017
1119,,17,08/07/2017,,21,22,08/07/2017
1120,,14,13/08/2017,,5,11,14/08/2017
1121,,11,31/07/2017,,1,11,31/07/2017
1122,,22,03/12/2017,,19,20,03/12/2017
1123,,8,26/03/2017,,5,13,27/03/2017
1124,,8,12/12/2017,,7,23,12/12/2017
1125,,14,30/07/2017,,13,3,31/07/2017
1126,,18,20/09/2017,,23,21,21/09/2017
1127,,17,06/02/2017,,11,23,07/02/2017
1128,,18,28/01/2017,,2,4,28/01/2017
1129,,17,17/03/2017,,12,23,18/03/2017
1130,,15,13/02/2017,,11,13,13/02/2017
1131,,12,28/07/2017,,10,16,29/07/2017
1132,,12,24/09/2017,,12,22,24/09/2017
1133,,8,02/06/2017,,4,11,03/06/2017
1134,,18,19/09/2017,,6,8,19/09/2017
1135,,5,04/01/2018,,14,23,04/01/2018
1136,,4,12/03/2017,,17,16,12/03/2017
1137,,22,14/06/2017,,6,17,14/06/2017
1138,,15,17/09/2017,,5,24,17/09/2017
1139,,20,10/04/2017,,16,21,11/04/2017
1140,,13,01/06/2017,,9,14,01/06/2017
1141,,15,25/04/2017,,21,15,25/04/2017
1142,,14,23/02/2017,,15,17,23/02/2017
1143,,11,16/02/2017,,23,22,17/02/2017
1144,,13,19/09/2017,,16,13,19/09/2017
1145,,20,19/12/2017,,1,21,20/12/2017
1146,,8,20/02/2017,,21,13,21/02/2017
1147,,17,21/11/2017,,1,10,21/11/2017
1148,,18,07/10/2017,,4,23,08/10/2017
1149,,13,29/11/2017,,4,24,30/11/2017
1150,,12,28/02/2017,,20,11,28/02/2017
1151,,4,09/02/2017,,10,18,09/02/2017
1152,,18,21/04/2017,,23,19,22/04/2017
1153,,22,17/05/2017,,21,13,18/05/2017
1154,,15,09/12/2017,,20,3,10/12/2017
1155,,13,03/04/2017,,6,19,03/04/2017
1156,,18,27/11/2017,,12,22,27/11/2017
1157,,14,15/04/2017,,0,13,16/04/2017
1158,,11,10/12/2017,,1,11,10/12/2017
1159,,4,26/07/2017,,4,24,26/07/2017
1160,,15,26/08/2017,,11,24,27/08/2017
1161,,4,07/12/2017,,17,22,08/12/2017
1162,,14,17/01/2017,,0,16,18/01/2017
1163,,20,08/06/2017,,12,19,09/06/2017
1164,,8,11/04/2017,,3,19,12/04/2017
1165,,22,04/01/2017,,8,18,04/01/2017
1166,,17,11/07/2017,,22,16,11/07/2017
1167,,11,04/08/2017,,3,20,05/08/2017
1168,,11,28/03/2017,,3,18,29/03/2017
1169,,4,08/02/2017,,6,13,08/02/2017
1170,,13,29/11/2017,,2,20,29/11/2017
1171,,4,09/10/2017,,2,17,09/10/2017
1172,,22,23/12/2017,,17,22,23/12/2017
1173,,8,23/02/2017,,19,23,24/02/2017
1174,,17,04/03/2017,,18,22,04/03/2017
1175,,5,14/05/2017,,2,10,14/05/2017
1176,,18,22/02/2017,,2,24,23/02/2017
1177,,17,18/11/2017,,12,6,19/11/2017
1178,,18,11/09/2017,,18,17,12/09/2017
1179,,14,10/10/2017,,5,11,11/10/2017
1180,,14,07/01/2017,,15,23,08/01/2017
1181,,15,15/08/2017,,22,16,15/08/2017
1182,,5,23/02/2017,,8,13,24/02/2017
1183,,14,16/08/2017,,21,23,17/08/2017
1184,,8,23/10/2017,,13,20,24/10/2017
1185,,5,18/01/2017,,5,24,19/01/2017
1186,,11,09/04/2017,,9,17,09/04/2017
